Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
40,1,329,1,1,4,0,1,1361,2,1,88,3,1,2,2,1,2387,6762,3,0,22,4,3,80,1,7,3,3,4,2,0,3,0
36,1,607,0,7,3,2,1,1362,1,0,83,4,2,0,1,1,4639,2261,2,0,16,3,4,80,1,17,2,2,15,7,6,13,0
48,1,855,1,4,3,0,1,1363,4,1,54,3,3,3,4,0,7898,18706,1,0,11,3,3,80,0,11,2,3,10,9,0,8,0
27,1,1291,0,11,3,1,1,1364,3,0,98,4,1,5,4,1,2534,6527,8,0,14,3,2,80,1,5,4,3,1,0,0,0,0
51,1,1405,1,11,2,3,1,1367,4,0,82,2,4,3,2,0,13142,24439,3,0,16,3,2,80,0,29,1,2,5,2,0,3,0
18,0,1124,1,1,3,0,1,1368,4,0,97,3,1,2,4,0,1611,19305,1,0,15,3,3,80,0,0,5,4,0,0,0,0,0
35,1,817,1,1,3,1,1,1369,4,0,60,2,2,2,4,1,5363,10846,0,0,12,3,2,80,1,10,0,3,9,7,0,0,0
27,1,793,0,2,1,0,1,1371,4,1,43,1,2,0,4,0,5071,20392,3,0,20,4,2,80,0,8,3,3,6,2,0,0,0
55,1,267,0,13,4,2,1,1372,1,1,85,4,4,0,3,0,13695,9277,6,1,17,3,3,80,0,24,2,2,19,7,3,8,1
56,1,1369,1,23,3,0,1,1373,4,1,68,3,4,3,2,1,13402,18235,4,1,12,3,1,80,1,33,0,3,19,16,15,9,0
34,0,999,1,26,1,3,1,1374,1,0,92,2,1,1,3,2,2029,15891,1,0,20,4,3,80,3,5,2,3,5,4,0,0,0
40,1,1202,1,2,1,1,1,1375,2,0,89,4,2,7,3,2,6377,13888,5,0,20,4,2,80,3,15,0,3,12,11,11,8,0
34,1,285,1,29,3,1,1,1377,2,1,86,3,2,2,3,1,5429,17491,4,0,13,3,1,80,2,10,1,3,8,7,7,7,0
31,1,703,0,2,3,0,1,1379,3,0,90,2,1,5,4,0,2785,11882,7,0,14,3,3,80,0,3,3,4,1,0,0,0,1
35,1,662,0,18,4,2,1,1380,4,0,67,3,2,0,3,1,4614,23288,0,1,18,3,3,80,1,5,0,2,4,2,3,2,1
38,1,693,1,7,3,0,1,1382,4,1,57,4,1,1,3,2,2610,15748,1,0,11,3,4,80,3,4,2,3,4,2,0,3,0
34,1,404,1,2,4,3,1,1383,3,0,98,3,2,7,4,0,6687,6163,1,0,11,3,4,80,0,14,2,4,14,11,4,11,0
28,1,736,0,26,3,0,1,1387,3,1,48,2,2,0,1,1,4724,24232,1,0,11,3,3,80,1,5,0,3,5,3,0,4,0
31,1,330,1,22,4,1,1,1389,4,1,98,3,2,3,3,1,6179,21057,1,1,15,3,4,80,2,10,3,2,10,2,6,7,1
39,1,1498,0,21,4,0,1,1390,1,1,44,2,2,0,4,1,6120,3567,3,1,12,3,4,80,2,8,2,4,5,4,1,4,0
51,1,541,0,2,3,2,1,1391,2,1,52,3,3,0,2,1,10596,15395,2,0,11,3,2,80,0,14,5,3,4,2,3,2,0
41,1,1200,1,22,3,0,1,1392,4,0,75,3,2,1,4,2,5467,13953,3,1,14,3,1,80,2,12,4,2,6,2,3,3,0
37,1,1439,1,4,1,0,1,1394,3,1,54,3,1,1,3,1,2996,5182,7,1,15,3,4,80,0,8,2,3,6,4,1,3,0
33,1,1111,0,5,1,0,1,1395,2,1,61,3,2,0,4,1,9998,19293,6,0,13,3,1,80,0,8,2,4,5,4,1,2,0
32,1,499,0,2,1,2,1,1396,3,1,36,3,2,0,2,1,4078,20497,0,1,13,3,1,80,3,4,3,2,3,2,1,2,0
39,0,1485,1,25,2,0,1,1397,3,1,71,3,3,7,3,1,10920,3449,3,0,21,4,2,80,1,13,2,3,6,4,0,5,0
25,1,1372,0,18,1,0,1,1399,1,1,93,4,2,0,3,1,6232,12477,2,0,11,3,2,80,0,6,3,2,3,2,1,2,0
52,1,322,1,28,2,1,1,1401,4,0,59,4,4,3,3,1,13247,9731,2,1,11,3,2,80,1,24,3,2,5,3,0,2,0
43,1,930,1,6,3,1,1,1402,1,0,73,2,2,1,3,0,4081,20003,1,1,14,3,1,80,0,20,3,1,20,7,1,8,0
27,1,205,0,10,3,2,1,1403,4,0,98,2,2,0,4,1,5769,7100,1,1,11,3,4,80,0,6,3,3,6,2,4,4,0
27,1,135,1,17,4,0,1,1405,4,0,51,3,1,1,3,0,2394,25681,1,1,13,3,4,80,0,8,2,3,8,2,7,7,1
26,1,683,1,2,1,1,1,1407,1,1,36,2,1,1,4,0,3904,4050,0,0,12,3,4,80,0,5,2,3,4,3,1,1,0
42,1,1147,2,10,3,5,1,1408,3,0,31,3,4,4,1,1,16799,16616,0,0,14,3,3,80,1,21,5,3,20,7,0,9,0
52,1,258,1,8,4,4,1,1409,3,0,54,3,1,2,1,1,2950,17363,9,0,13,3,3,80,0,12,2,1,5,4,0,4,0
37,1,1462,1,11,3,1,1,1411,1,0,94,3,1,2,3,0,3629,19106,4,0,18,3,1,80,0,8,6,3,3,2,0,2,0
35,1,200,1,18,2,0,1,1412,3,1,60,3,3,3,4,0,9362,19944,2,0,11,3,3,80,0,10,2,3,2,2,2,2,0
25,1,949,1,1,3,3,1,1415,1,1,81,3,1,2,4,1,3229,4910,4,0,11,3,2,80,1,7,2,2,3,2,0,2,0
26,1,652,1,7,3,4,1,1417,3,1,100,4,1,2,1,0,3578,23577,0,0,12,3,4,80,0,8,2,3,7,7,0,7,0
29,1,332,2,17,3,4,1,1419,2,1,51,2,3,8,1,0,7988,9769,1,0,13,3,1,80,0,10,3,2,10,9,0,9,0
49,1,1475,1,28,2,0,1,1420,1,1,97,2,2,2,1,0,4284,22710,3,0,20,4,1,80,0,20,2,3,4,3,1,3,1
29,1,337,1,14,1,4,1,1421,3,0,84,3,3,7,4,0,7553,22930,0,1,12,3,1,80,0,9,1,3,8,7,7,7,1
54,1,971,1,1,3,1,1,1422,4,0,54,3,4,6,4,0,17328,5652,6,0,19,3,4,80,0,29,3,2,20,7,12,7,0
58,1,1055,1,1,3,1,1,1423,4,0,76,3,5,6,1,1,19701,22456,3,1,21,4,3,80,1,32,3,3,9,8,1,5,0
55,1,1136,1,1,4,1,1,1424,2,1,81,4,4,6,4,2,14732,12414,2,0,13,3,4,80,2,31,4,4,7,7,0,0,0
36,1,1174,0,3,4,2,1,1425,1,0,99,3,2,0,2,0,9278,20763,3,1,16,3,4,80,0,15,3,3,5,4,0,1,0
31,1,667,0,1,4,0,1,1427,2,0,50,1,1,5,3,0,1359,16154,1,0,12,3,2,80,0,1,3,3,1,0,0,0,1
30,1,855,0,7,4,2,1,1428,4,0,73,3,2,0,1,2,4779,12761,7,0,14,3,2,80,2,8,3,3,3,2,0,2,0
31,1,182,1,8,5,0,1,1430,1,0,93,3,4,6,2,0,16422,8847,3,0,11,3,3,80,0,9,3,4,3,2,1,0,0
34,1,560,1,1,4,4,1,1431,4,1,91,3,1,1,1,2,2996,20284,5,0,14,3,3,80,2,10,2,3,4,3,1,3,0
31,1,202,1,8,3,0,1,1433,1,0,34,2,1,1,2,0,1261,22262,1,0,12,3,3,80,0,1,3,4,1,0,0,0,1
27,1,1377,1,11,1,0,1,1434,2,1,91,3,1,2,1,1,2099,7679,0,0,14,3,2,80,0,6,3,4,5,0,1,4,0
36,1,172,1,4,4,0,1,1435,1,1,37,2,2,2,4,0,5810,22604,1,0,16,3,3,80,0,10,2,2,10,4,1,8,0
36,1,329,0,16,4,2,1,1436,3,0,98,2,2,0,1,1,5647,13494,4,0,13,3,1,80,2,11,3,2,3,2,0,2,0
47,1,465,1,1,3,3,1,1438,1,1,74,3,1,1,4,1,3420,10205,7,0,12,3,3,80,1,17,2,2,6,5,1,2,0
25,1,383,0,9,2,0,1,1439,1,1,68,2,1,5,1,1,4400,15182,3,0,12,3,1,80,0,6,2,3,3,2,2,2,1
37,0,1413,1,5,2,3,1,1440,3,1,84,4,1,2,3,0,3500,25470,0,0,14,3,1,80,0,7,2,1,6,5,1,3,0
56,1,1255,1,1,2,0,1,1441,1,0,90,3,1,1,1,1,2066,10494,2,0,22,4,4,80,1,5,3,4,3,2,1,0,0
47,1,359,1,2,4,1,1,1443,1,0,82,3,4,6,3,1,17169,26703,3,0,19,3,2,80,2,26,2,4,20,17,5,6,0
24,1,1476,0,4,1,1,1,1445,4,0,42,3,2,0,3,1,4162,15211,1,1,12,3,3,80,2,5,3,3,5,4,0,3,0
32,1,601,0,7,5,2,1,1446,4,1,97,3,2,0,4,1,9204,23343,4,0,12,3,3,80,1,7,3,2,4,3,0,3,0
34,1,401,1,1,3,0,1,1447,4,0,86,2,1,2,2,1,3294,3708,5,0,17,3,1,80,1,7,2,2,5,4,0,2,0
41,1,1283,1,5,5,1,1,1448,2,1,90,4,1,1,3,1,2127,5561,2,1,12,3,1,80,0,7,5,2,4,2,0,3,0
40,0,663,1,9,4,4,1,1449,3,1,81,3,2,2,3,2,3975,23099,3,0,11,3,3,80,2,11,2,4,8,7,0,7,0
31,1,326,0,8,2,0,1,1453,1,1,31,3,3,0,4,2,10793,8386,1,0,18,3,1,80,1,13,5,3,13,7,9,9,0
46,1,377,0,9,3,2,1,1457,1,1,52,3,3,0,4,2,10096,15986,4,0,11,3,1,80,1,28,1,4,7,7,4,3,1
39,0,592,1,2,3,0,1,1458,1,0,54,2,1,2,1,0,3646,17181,2,1,23,4,2,80,0,11,2,4,1,0,0,0,1
31,1,1445,1,1,5,0,1,1459,3,0,100,4,3,3,2,0,7446,8931,1,0,11,3,1,80,0,10,2,3,10,8,4,7,1
45,1,1038,1,20,3,1,1,1460,2,1,95,1,3,7,1,2,10851,19863,2,1,18,3,2,80,1,24,2,3,7,7,0,7,0
31,1,1398,2,8,2,1,1,1461,4,0,96,4,1,8,2,0,2109,24609,9,0,18,3,4,80,0,8,3,3,3,2,0,2,0
31,1,523,1,2,3,0,1,1464,2,1,94,3,1,2,4,1,3722,21081,6,1,13,3,3,80,1,7,2,1,2,2,2,2,1
45,1,1448,1,29,3,3,1,1465,2,1,55,3,3,3,4,1,9380,14720,4,1,18,3,4,80,2,10,4,4,3,1,1,2,0
48,1,1221,0,7,3,2,1,1466,3,1,96,3,2,0,1,2,5486,24795,4,0,11,3,1,80,3,15,3,3,2,2,2,2,0
34,1,1107,2,9,4,3,1,1467,1,0,52,3,1,8,3,1,2742,3072,1,0,15,3,4,80,0,2,0,3,2,2,2,2,1
40,0,218,1,8,1,1,1,1468,4,1,55,2,3,6,2,2,13757,25178,2,0,11,3,3,80,1,16,5,3,9,8,4,8,0
28,1,866,0,5,3,1,1,1469,4,1,84,3,2,0,1,0,8463,23490,0,0,18,3,4,80,0,6,4,3,5,4,1,3,0
44,0,981,1,5,3,0,1,1471,3,1,90,2,1,2,3,0,3162,7973,3,0,14,3,4,80,0,7,5,3,5,2,0,3,0
53,1,447,1,2,3,1,1,1472,4,1,39,4,4,6,2,0,16598,19764,4,0,12,3,2,80,0,35,2,2,9,8,8,8,0
49,1,1495,1,5,4,3,1,1473,1,1,96,3,2,7,3,1,6651,21534,2,0,14,3,2,80,1,20,0,2,3,2,1,2,0
40,1,896,1,2,3,1,1,1474,3,1,68,3,1,1,3,2,2345,8045,2,0,14,3,3,80,1,8,3,4,3,1,1,2,0
44,1,1467,1,20,3,0,1,1475,4,1,49,3,1,1,2,0,3420,21158,1,0,13,3,3,80,0,6,3,2,5,2,1,3,0
33,1,430,0,7,3,1,1,1477,4,1,54,3,2,0,1,1,4373,17456,0,0,14,3,1,80,2,5,2,3,4,3,0,3,0
34,1,1326,0,3,3,4,1,1478,4,1,81,1,2,0,1,0,4759,15891,3,0,18,3,4,80,0,15,2,3,13,9,3,12,0
30,1,1358,0,16,1,0,1,1479,4,1,96,3,2,0,3,1,5301,2939,8,0,15,3,3,80,2,4,2,2,2,1,2,2,0
42,1,748,1,9,2,1,1,1480,1,0,74,3,1,2,4,0,3673,16458,1,0,13,3,3,80,0,12,3,3,12,9,5,8,0
44,1,383,0,1,5,2,1,1481,1,0,79,3,2,0,3,1,4768,9282,7,0,12,3,3,80,1,11,4,2,1,0,0,0,0
30,0,990,1,7,3,3,1,1482,3,1,64,3,1,1,3,2,1274,7152,1,0,13,3,2,80,2,1,2,2,1,0,0,0,0
57,1,405,1,1,2,0,1,1483,2,1,93,4,2,1,3,1,4900,2721,0,0,24,4,1,80,1,13,2,2,12,9,2,8,0
49,1,1490,1,7,4,0,1,1484,3,1,35,3,3,7,2,2,10466,20948,3,0,14,3,2,80,2,29,3,3,8,7,0,7,0
34,1,829,1,15,3,1,1,1485,2,1,71,3,4,6,1,2,17007,11929,7,0,14,3,4,80,2,16,3,2,14,8,6,9,0
28,1,1496,0,1,3,3,1,1486,1,1,92,3,1,5,3,1,2909,15747,3,0,15,3,4,80,1,5,3,4,3,2,1,2,1
29,1,115,0,13,3,3,1,1487,1,0,51,3,2,0,2,0,5765,17485,5,0,11,3,1,80,0,7,4,1,5,3,0,0,1
34,1,790,0,24,4,1,1,1489,1,0,40,2,2,0,2,0,4599,7815,0,1,23,4,3,80,0,16,2,4,15,9,10,10,1
35,1,660,0,7,1,0,1,1492,4,1,76,3,1,5,3,1,2404,16192,1,0,13,3,1,80,1,1,3,3,1,0,0,0,0
24,1,381,1,9,3,1,1,1494,2,1,89,3,1,2,1,0,3172,16998,2,1,11,3,3,80,0,4,2,2,0,0,0,0,1
24,0,830,0,13,2,0,1,1495,4,0,78,3,1,5,2,1,2033,7103,1,0,13,3,3,80,1,1,2,3,1,0,0,0,0
44,1,1193,1,2,1,1,1,1496,2,1,86,3,3,3,3,0,10209,19719,5,1,18,3,2,80,0,16,2,2,2,2,2,2,0
29,1,1246,0,19,3,0,1,1497,3,1,77,2,2,0,3,2,8620,23757,1,0,14,3,3,80,2,10,3,3,10,7,0,4,0
30,1,330,2,1,3,0,1,1499,3,1,46,3,1,8,3,2,2064,15428,0,0,21,4,1,80,1,6,3,4,5,3,1,3,0
55,1,1229,1,4,4,0,1,1501,4,1,30,3,2,7,3,1,4035,16143,0,1,16,3,2,80,0,4,2,3,3,2,1,2,0
33,1,1099,1,4,4,1,1,1502,1,0,82,2,1,2,2,1,3838,8192,8,0,11,3,4,80,0,8,5,3,5,4,0,2,0
47,1,571,0,14,3,1,1,1503,3,0,78,3,2,0,3,1,4591,24200,3,1,17,3,3,80,1,11,4,2,5,4,1,2,0
28,1,289,1,2,2,1,1,1504,3,1,38,2,1,2,1,0,2561,5355,7,0,11,3,3,80,0,8,2,2,0,0,0,0,1
28,1,1423,1,1,3,0,1,1506,1,1,72,2,1,1,3,2,1563,12530,1,0,14,3,4,80,1,1,2,1,1,0,0,0,0
28,1,467,0,7,3,0,1,1507,3,1,55,3,2,0,1,0,4898,11827,0,0,14,3,4,80,0,5,5,3,4,2,1,3,0
49,1,271,1,3,2,1,1,1509,3,0,43,2,2,2,1,1,4789,23070,4,0,25,4,1,80,1,10,3,3,3,2,1,2,0
29,1,410,1,2,1,0,1,1513,4,0,97,3,1,2,2,1,3180,4668,0,0,13,3,3,80,3,4,3,3,3,2,0,2,0
28,1,1083,1,29,1,0,1,1514,3,1,96,1,2,3,2,1,6549,3173,1,0,14,3,2,80,2,8,2,2,8,6,1,7,0
33,1,516,1,8,5,0,1,1515,4,1,69,3,2,7,3,0,6388,22049,2,1,17,3,1,80,0,14,6,3,0,0,0,0,0
32,1,495,1,10,3,1,1,1516,3,1,64,3,3,4,4,0,11244,21072,2,0,25,4,2,80,0,10,5,4,5,2,0,0,0
54,1,1050,1,11,4,1,1,1520,2,0,87,3,4,4,4,2,16032,24456,3,0,20,4,1,80,1,26,2,3,14,9,1,12,0
29,1,224,1,1,4,3,1,1522,1,1,100,2,1,1,1,0,2362,7568,6,0,13,3,3,80,0,11,2,1,9,7,0,7,1
44,1,136,1,28,3,0,1,1523,4,1,32,3,4,6,1,1,16328,22074,3,0,13,3,3,80,1,24,1,4,20,6,14,17,0
39,1,1089,1,6,3,0,1,1525,2,0,32,3,3,3,2,0,8376,9150,4,0,18,3,4,80,0,9,3,3,2,0,2,2,0
46,1,228,0,3,3,0,1,1527,3,0,51,3,4,4,2,1,16606,11380,8,0,12,3,4,80,1,23,2,4,13,12,5,1,0
35,1,1029,1,16,3,0,1,1529,4,0,91,2,3,7,2,0,8606,21195,1,0,19,3,4,80,0,11,3,1,11,8,3,3,0
23,1,507,1,20,1,0,1,1533,1,1,97,3,2,2,3,0,2272,24812,0,0,14,3,2,80,0,5,2,3,4,3,1,2,0
40,1,676,1,9,4,0,1,1534,4,1,86,3,1,2,1,0,2018,21831,3,0,14,3,2,80,0,15,3,1,5,4,1,0,1
34,1,971,0,1,3,3,1,1535,4,1,64,2,3,0,3,1,7083,12288,1,1,14,3,4,80,0,10,3,3,10,9,8,6,0
31,1,561,1,3,3,0,1,1537,4,0,33,3,1,1,3,0,4084,4156,1,0,12,3,1,80,0,7,2,1,7,2,7,7,1
50,1,333,1,22,5,1,1,1539,3,1,88,1,4,6,4,0,14411,24450,1,1,13,3,4,80,0,32,2,3,32,6,13,9,0
34,1,1440,0,7,2,3,1,1541,2,1,55,3,1,5,3,1,2308,4944,0,1,25,4,2,80,1,12,4,3,11,10,5,7,0
42,1,1210,1,2,3,1,1,1542,3,1,68,2,1,2,2,1,4841,24052,4,0,14,3,2,80,1,4,3,3,1,0,0,0,0
37,1,674,1,13,3,1,1,1543,1,1,47,3,2,1,4,1,4285,3031,1,0,17,3,1,80,0,10,2,3,10,8,3,7,0
29,1,441,1,8,1,4,1,1544,3,0,39,1,2,7,1,1,9715,7288,3,0,13,3,3,80,1,9,3,3,7,7,0,7,0
33,1,575,1,25,3,0,1,1545,4,1,44,2,2,3,2,0,4320,24152,1,0,13,3,4,80,0,5,2,3,5,3,0,2,0
45,1,950,1,28,3,3,1,1546,4,1,97,3,1,1,4,1,2132,4585,4,0,20,4,4,80,1,8,3,3,5,4,0,3,0
42,1,288,1,2,3,0,1,1547,4,1,40,3,3,7,4,1,10124,18611,2,1,14,3,3,80,1,24,3,1,20,8,13,9,0
40,1,1342,0,9,2,1,1,1548,1,1,47,3,2,0,1,1,5473,19345,0,0,12,3,4,80,0,9,5,4,8,4,7,1,0
33,1,589,1,28,4,0,1,1549,2,1,79,3,2,2,3,1,5207,22949,1,1,12,3,2,80,1,15,3,3,15,14,5,7,0
40,1,898,2,6,2,1,1,1550,3,1,38,3,4,4,4,0,16437,17381,1,1,21,4,4,80,0,21,2,3,21,7,7,7,0
24,1,350,1,21,2,3,1,1551,3,1,57,2,1,2,1,2,2296,10036,0,0,14,3,2,80,3,2,3,3,1,1,0,0,0
40,0,1142,1,8,2,0,1,1552,4,1,72,3,2,7,4,2,4069,8841,3,1,18,3,3,80,0,8,2,3,2,2,2,2,0
45,1,538,1,1,4,3,1,1553,1,1,66,3,3,7,2,2,7441,20933,1,0,12,3,1,80,3,10,4,3,10,8,7,7,0
35,1,1402,0,28,4,0,1,1554,2,0,98,2,1,5,3,1,2430,26204,0,0,23,4,1,80,2,6,5,3,5,3,4,2,0
32,1,824,1,5,2,0,1,1555,4,0,67,2,2,1,2,1,5878,15624,3,0,12,3,1,80,1,12,2,3,7,1,2,5,0
36,1,1157,0,2,4,0,1,1556,3,1,70,3,1,5,4,0,2644,17001,3,1,21,4,4,80,0,7,3,2,3,2,1,2,0
48,1,492,0,16,4,0,1,1557,3,0,96,3,2,0,3,2,6439,13693,8,0,14,3,3,80,1,18,2,3,8,7,7,7,0
29,1,598,1,9,3,0,1,1558,3,1,91,4,1,1,3,1,2451,22376,6,0,18,3,1,80,2,5,2,2,1,0,0,0,0
33,1,1242,0,8,4,0,1,1560,1,1,46,3,2,0,1,1,6392,10589,2,0,13,3,4,80,1,8,6,1,2,2,2,2,0
30,1,740,0,1,3,0,1,1562,2,1,64,2,2,0,1,1,9714,5323,1,0,11,3,4,80,1,10,4,3,10,8,6,7,1
38,1,888,2,10,4,5,1,1563,3,1,71,3,2,8,3,1,6077,14814,3,0,11,3,3,80,0,10,2,3,6,3,1,2,0
35,1,992,1,1,3,1,1,1564,4,1,68,2,1,2,1,0,2450,21731,1,0,19,3,2,80,0,3,3,3,3,0,1,2,0
30,1,1288,0,29,4,3,1,1568,3,1,33,3,3,0,2,1,9250,17799,3,0,12,3,2,80,1,9,3,3,4,2,1,3,0
35,1,104,1,2,3,0,1,1569,1,0,69,3,1,2,1,2,2074,26619,1,1,12,3,4,80,1,1,2,3,1,0,0,0,1
53,1,607,1,2,5,3,1,1572,3,0,78,2,3,3,4,1,10169,14618,0,0,16,3,2,80,1,34,4,3,33,7,1,9,1
38,1,903,1,2,3,1,1,1573,3,1,81,3,2,3,2,1,4855,7653,4,0,11,3,1,80,2,7,2,3,5,2,1,4,1
32,0,1200,1,1,4,3,1,1574,4,1,62,3,2,1,1,1,4087,25174,4,0,14,3,2,80,1,9,3,2,6,5,1,2,0
48,1,1108,1,15,4,4,1,1576,3,0,65,3,1,1,1,1,2367,16530,8,0,12,3,4,80,1,10,3,2,8,2,7,6,0
34,1,479,1,7,4,1,1,1577,1,1,35,3,1,1,4,0,2972,22061,1,0,13,3,3,80,0,1,4,1,1,0,0,0,0
55,1,685,0,26,5,2,1,1578,3,1,60,2,5,4,4,1,19586,23037,1,0,21,4,3,80,1,36,3,3,36,6,2,13,0
34,1,1351,1,1,4,0,1,1580,2,1,45,3,2,1,4,1,5484,13008,9,0,17,3,2,80,1,9,3,2,2,2,2,1,0
26,1,474,1,3,3,0,1,1581,1,0,89,3,1,1,4,1,2061,11133,1,0,21,4,1,80,0,1,5,3,1,0,0,0,0
38,1,1245,0,14,3,0,1,1582,3,1,80,3,2,0,2,1,9924,12355,0,0,11,3,4,80,1,10,3,3,9,8,7,7,0
38,1,437,0,16,3,0,1,1583,2,0,90,3,2,0,2,0,4198,16379,2,0,12,3,2,80,0,8,5,4,3,2,1,2,0
36,1,884,0,1,4,0,1,1585,2,0,73,3,2,0,3,0,6815,21447,6,0,13,3,1,80,0,15,5,3,1,0,0,0,0
29,1,1370,1,3,1,1,1,1586,2,1,87,3,1,2,1,0,4723,16213,1,1,18,3,4,80,0,10,3,3,10,9,1,5,0
35,1,670,1,10,4,1,1,1587,1,0,51,3,2,7,3,0,6142,4223,3,1,16,3,3,80,0,10,4,3,5,2,0,4,0
39,1,1462,0,6,3,1,1,1588,4,1,38,4,3,0,3,1,8237,4658,2,0,11,3,1,80,1,11,3,3,7,6,7,6,0
29,1,995,1,2,1,0,1,1590,1,1,87,3,2,7,4,2,8853,24483,1,0,19,3,4,80,1,6,0,4,6,4,1,3,0
50,1,264,0,9,3,2,1,1591,3,1,59,3,5,4,3,1,19331,19519,4,1,16,3,3,80,1,27,2,3,1,0,0,0,0
23,1,977,1,10,3,3,1,1592,4,1,45,4,1,1,3,1,2073,12826,2,0,16,3,4,80,1,4,2,3,2,2,2,2,0
36,1,1302,1,6,4,0,1,1594,1,1,80,4,2,2,1,1,5562,19711,3,1,13,3,4,80,1,9,3,3,3,2,0,2,0
42,1,1059,1,9,2,4,1,1595,4,1,93,2,5,4,4,0,19613,26362,8,0,22,4,4,80,0,24,2,3,1,0,0,1,0
35,1,750,1,28,3,0,1,1596,2,1,46,4,2,2,3,1,3407,25348,1,0,17,3,4,80,2,10,3,2,10,9,6,8,0
34,1,653,1,10,4,3,1,1597,4,1,92,2,2,7,3,1,5063,15332,1,0,14,3,2,80,1,8,3,2,8,2,7,7,0
40,1,118,0,14,2,0,1,1598,4,0,84,3,2,0,1,1,4639,11262,1,0,15,3,3,80,1,5,2,3,5,4,1,2,0
43,1,990,1,27,3,3,1,1599,4,1,87,4,1,2,2,2,4876,5855,5,0,12,3,3,80,1,8,0,3,6,4,0,2,0
35,1,1349,1,7,2,0,1,1601,3,1,63,2,1,2,4,1,2690,7713,1,0,18,3,4,80,1,1,5,2,1,0,0,1,0
46,1,563,0,1,4,0,1,1602,4,1,56,4,4,4,1,0,17567,3156,1,0,15,3,2,80,0,27,5,1,26,0,0,12,0
28,1,329,1,24,3,1,1,1604,3,1,51,3,1,2,2,1,2408,7324,1,1,17,3,3,80,3,1,3,3,1,1,0,0,1
22,0,457,1,26,2,4,1,1605,2,0,85,2,1,1,3,1,2814,10293,1,1,14,3,2,80,0,4,2,2,4,2,1,3,0
50,1,1234,1,20,5,1,1,1606,2,1,41,3,4,7,3,1,11245,20689,2,1,15,3,3,80,1,32,3,3,30,8,12,13,0
32,1,634,1,5,4,4,1,1607,2,0,35,4,1,1,4,1,3312,18783,3,0,17,3,4,80,2,6,3,3,3,2,0,2,0
44,1,1313,1,7,3,1,1,1608,2,0,31,3,5,6,4,2,19049,3549,0,1,14,3,4,80,1,23,4,2,22,7,1,10,0
30,1,241,1,7,3,1,1,1609,2,1,48,2,1,1,2,1,2141,5348,1,0,12,3,2,80,1,6,3,2,6,4,1,1,0
45,1,1015,1,5,5,1,1,1611,3,0,50,1,2,2,1,0,5769,23447,1,1,14,3,1,80,0,10,3,3,10,7,1,4,0
45,0,336,0,26,3,2,1,1612,1,1,52,2,2,0,1,1,4385,24162,1,0,15,3,1,80,1,10,2,3,10,7,4,5,0
31,1,715,0,2,4,4,1,1613,4,1,54,3,2,0,1,0,5332,21602,7,0,13,3,4,80,0,10,3,3,5,2,0,3,0
36,1,559,1,12,4,0,1,1614,3,0,76,3,2,3,3,1,4663,12421,9,1,12,3,2,80,2,7,2,3,3,2,1,1,0
34,1,426,1,10,4,0,1,1615,3,1,42,4,2,3,4,2,4724,17000,1,0,13,3,1,80,1,9,3,3,9,7,7,2,0
49,1,722,1,25,4,0,1,1617,3,0,84,3,1,2,1,1,3211,22102,1,0,14,3,4,80,1,10,3,2,9,6,1,4,0
39,1,1387,1,10,5,1,1,1618,2,1,76,3,2,3,1,1,5377,3835,2,0,13,3,4,80,3,10,3,3,7,7,7,7,0
27,1,1302,1,19,3,4,1,1619,4,1,67,2,1,2,1,2,4066,16290,1,0,11,3,1,80,2,7,3,3,7,7,0,7,0
35,1,819,1,18,5,0,1,1621,2,1,48,4,2,1,1,1,5208,26312,1,0,11,3,4,80,0,16,2,3,16,15,1,10,0
28,1,580,1,27,3,1,1,1622,2,0,39,1,2,3,1,2,4877,20460,0,0,21,4,2,80,1,6,5,2,5,3,0,0,0
21,1,546,1,5,1,1,1,1623,3,1,97,3,1,1,4,0,3117,26009,1,0,18,3,3,80,0,3,2,3,2,2,2,2,0
18,1,544,0,3,2,1,1,1624,2,0,70,3,1,5,4,0,1569,18420,1,1,12,3,3,80,0,0,2,4,0,0,0,0,1
47,1,1176,2,26,4,0,1,1625,4,0,98,3,5,4,3,1,19658,5220,3,0,11,3,3,80,1,27,2,3,5,2,1,0,0
39,1,170,1,3,2,1,1,1627,3,1,76,2,2,2,3,2,3069,10302,0,0,15,3,4,80,1,11,3,3,10,8,0,7,0
40,1,884,1,15,3,0,1,1628,1,0,80,2,3,3,3,1,10435,25800,1,0,13,3,4,80,2,18,2,3,18,15,14,12,0
35,0,208,1,8,4,0,1,1630,3,0,52,3,2,7,3,1,4148,12250,1,0,12,3,4,80,1,15,5,3,14,11,2,9,0
37,1,671,1,19,3,0,1,1631,3,1,85,3,2,3,3,1,5768,26493,3,0,17,3,1,80,3,9,2,2,4,3,0,2,0
